,Q5017_27-32nt,Q5019_27-32nt,Q5020_27-32nt,Q5033_27-32nt,Q5034_27-32nt,Q5035_27-32nt,Q5041_27-32nt,Q5042_27-32nt,Q5043_27-32nt,Q5334_27-32nt,Q5337_27-32nt,Q5338_27-32nt,R4816_27-32nt,R4816_37-43nt,R4816minus_20-23nt,R4816minus_20-32nt,R4816minus_27-32nt,R4819_27-32nt,R4819_37-43nt,R4819minus_20-23nt,R4819minus_20-32nt,R4819minus_27-32nt,R4869_27-32nt,R4869minus_20-23nt,R4869minus_20-32nt,R4869minus_27-32nt,R4870_27-32nt,R4870minus_20-23nt,R4870minus_20-32nt,R4870minus_27-32nt,R4902_27-32nt,R4902_37-43nt,R4903_27-32nt,R4903_37-43nt
YLR300W_mRNA,431.35,480.94,392.98,462.49,585.94,537.94,399.63,302.2,343.54,588.89,517.78,558.84,590.98,540.92,491.12,543.09,824.18,542.87,80.58,349.89,403.03,695.75,597.81,461.06,360.72,204.45,467.39,324.51,322.04,318.8,688.3,43.51,480.57,55.18
YDR261C_mRNA,34.84,36.54,29.76,37.61,37.27,32.15,26.67,27.54,36.93,36.48,41.24,39.97,71.02,0,58.29,54.43,33.87,51.89,0,30.94,26.1,0,16.98,88.11,53.78,0,63.02,41.93,52.96,75.02,53.16,0,101.38,0
YOR033C_mRNA,6.72,6.62,6.98,7.23,3.66,5.56,0,7.14,5.44,8.59,5.57,8.16,0,0,0,0,0,17.76,0,3.15,2.62,0,0,62.76,38.31,0,3.98,4.93,3.27,0,33.39,0,0,0
YBR163W_mRNA,5.21,3.81,3.13,5.41,5.84,6.54,0,2.1,2.74,4.4,6.91,8.95,0,0,3.04,2.56,0,0,0,0,0,0,0,0,0,0,4.68,7.71,5.11,0,0,0,0,0
YJL085W_mRNA,10.53,12.48,12.24,7.94,11.74,13.11,6.87,3.42,12.52,9.88,11.03,13.56,12.78,0,14.88,13.8,8,0,0,7.31,24.66,118.85,13.37,0,0,0,19.08,5.66,12.5,26.11,56.13,0,36.49,0
YBR102C_mRNA,12.52,16.85,13.42,17.26,17.3,13.25,13.56,6.95,11.35,18.64,18.8,16.41,37.82,0,21.41,21.23,20.29,44.91,0,18.55,15.65,0,9.04,0,0,0,15.49,11.17,14.82,22.08,37.47,0,3.86,0
YOR317W_mRNA,129.45,120.4,87.68,113.7,122.5,139.74,80.49,89.77,86.63,86.42,89.18,118.53,150.58,177.89,149.32,168.88,274.21,175.08,117.78,153.52,161.23,203.7,194.73,28.55,17.43,0,180.54,127.79,117.99,99.09,220.25,159,195.42,282.29
YER015W_mRNA,2.78,2.22,3.24,3.96,3.15,0.52,1.85,1.1,1.44,2.04,3.73,3.87,12.87,0,4.8,4.05,0,9.88,0,5.89,4.97,0,6.46,0,0,0,4.31,12.17,12.11,12.02,0,0,0,0
YIL009W_mRNA,20.79,27.39,32.26,18.99,19.17,21.32,10.28,25.8,32.91,28.7,27.43,25.39,25.8,0,17.37,19.14,28.71,14.66,0,29.52,24.9,0,119.93,0,0,0,24.1,42.33,35.93,23.43,13.25,0,0,0
YMR246W_mRNA,178.18,197.61,186.91,156.97,192.57,188.7,124.48,206,210.41,196.62,203.31,206.14,476.75,280.53,407.1,381.81,246.53,443.94,278.59,435.99,425.29,369.5,329.55,211.72,167.74,99.14,238.22,226.61,222.36,214.79,234.8,1263.76,233.03,38.16
YFR019W_mRNA,5.98,6.17,6.4,6.76,6.95,6.55,1.98,5.34,8.26,6.66,6.88,6.92,4.61,33.19,7.32,6.9,4.62,0.59,0,5.29,4.46,0,9.26,25.7,15.69,0,5.95,8.19,9.06,10.77,13.64,53.4,21.06,0
YDL045C_mRNA,15.91,14.53,12.11,10.63,11.64,15.18,8.06,16.85,17.3,10.69,11.57,14.31,0,0,41.75,35.19,0,10.77,0,12.81,10.81,0,0,0,0,0,14.76,6.62,10.97,19.68,0,0,0,0
YIL019W_mRNA,20.71,30.71,22.51,15.45,25.09,20.9,18.72,25.74,27.78,31.06,23.55,27.62,10.44,0,9.71,12.27,26.15,3.34,0,29.79,25.13,0,34.96,0,27.62,71.36,18.71,24.61,21.7,18.29,4.83,0,89.45,0
YDR021W_mRNA,18.2,17.23,22.78,18.76,21.33,25.39,19.49,15.53,11.42,19.76,23.96,22.18,0,0,14.75,12.43,0,2.9,0,46.56,39.27,0,0,0,47.97,123.79,17.32,24.07,39.24,68.75,0,0,0,0
YNL023C_mRNA,6.32,10.76,8.96,9.35,12.53,9.16,10.44,6.68,11.06,12.86,10.07,8.01,8.32,0,4.85,4.09,0,10.64,0,11.91,10.05,0,10.44,75.34,66.16,51.14,10.43,28.28,21.2,7.28,17.3,0,11.87,0
YDL166C_mRNA,59.59,74.15,72.54,38.85,75.11,56.33,84.09,97.17,111.64,77.51,62.68,61.77,54.72,0,115.92,125.18,176.17,79.97,0,35.57,30.01,0,45.79,256.65,156.66,0,46.7,110.19,100.47,82.15,253.02,549.13,22.32,0
YJL157C_mRNA,32.22,32.33,31.3,31.92,29.91,35.6,18.83,25.07,30.75,24.99,24.99,27.44,26.26,0,46.76,45.04,35.87,39.68,102.64,51.93,48.42,29.6,31.96,0,30.41,78.29,42.78,31.04,35.56,44.6,30.9,0,54.53,0
YLR238W_mRNA,8.67,6.87,7.62,7.77,5.03,9.04,2.94,9.68,6.9,6.19,5.71,7.51,0,0,1.95,1.62,0,0,0,0,0,0,0,0,0,0,7.85,2.42,1.61,0,0,0,0,0
YNL127W_mRNA,11.05,8.11,7.18,10.95,6.93,12.42,10.56,5.41,8.83,8.34,6.91,10.3,2.1,30.34,4.57,3.86,0,9.41,0,19.27,16.26,0,29.92,18.29,11.17,0,7.54,4.97,3.3,0,0,0,0,0
YMR052W_mRNA,4.61,4.04,2.38,5.3,3.28,4.48,0,5.33,0,3.55,3.05,3.9,4.97,0,0,0,0,3.18,0,0,0,0,0,0,0,0,0,2.93,3.89,5.81,0,0,0,0
YFR008W_mRNA,14.46,13.87,12.49,12.77,20.34,24.49,0,4.63,4.03,9.7,12.02,9.87,57.58,0,0,0,0,23.01,0,24.58,41.47,133.87,0,0,0,0,5.16,0,5.61,16.81,6.66,0,0,0
YMR029C_mRNA,28.76,25.38,21.36,20.65,32.15,19.8,2.78,19.95,17.38,20.3,24.19,25.58,3.88,0,38.3,38.15,38.84,27.28,0,54.49,48.99,24.05,19.47,0,0,0,27.8,16.02,25.8,45.28,78.9,0,105.19,0
YKL182W_mRNA,647.87,608.67,543.04,525.85,602.48,606.42,397.24,497.63,536.81,600.35,607.08,627.38,599.9,683.21,549.4,560.5,620.77,482.71,583.65,450.22,470.4,581.98,583.09,465.06,463.13,460.08,481.67,431.77,426.15,415.72,507.57,366.4,528.7,764.43
YPL231W_mRNA,383.29,312.03,276.84,305.23,319.42,318.24,211.6,285.41,280.4,306.12,291.6,319.65,575.83,533.29,518.82,509.51,459.4,397.85,276.66,477.6,470.27,431.73,494.79,397.05,449.31,531.64,419.35,354.3,339.26,309.7,482.41,281.73,298.21,422.23
YBR041W_mRNA,27.18,32.65,27.43,28.13,31.14,33.08,27.03,22.99,35.72,27.14,32.29,27.26,29,0,16.2,23.92,65.34,35.22,41.59,6.63,13.99,53.93,46.1,0,0,0,39.49,22.27,14.76,0,77.76,0,8.28,0
YKL187C_mRNA,0.67,0,0.31,0,0.74,0.26,0,0,0,0.42,0.29,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.92,0,0
YER183C_mRNA,60.08,45.8,51.81,46.75,42.53,46.13,26.98,58.46,39.51,56.7,53.43,44.84,0,0,8.7,7.33,0,78.18,0,21.36,18.02,0,70.84,210.89,128.73,0,40.45,82.71,80.44,76.88,69.59,0,40.28,0
YKL060C_mRNA,11051.18,11380.68,10628.72,10219.04,10377.4,11119.15,13759.02,11021.85,10879.93,11487.9,11709.87,12139.65,9785.62,6692.95,8593.77,8552.48,8368.98,10694.49,6571.26,7741.03,8176.71,10605.81,12934.6,13276.8,13155.79,13049.51,12042.42,9244.84,9377.29,9703.78,11780.67,2692.06,13490.3,6595.05
YLR377C_mRNA,0.26,0.26,0,0,0,1.01,0,0,0,0,0,0.33,0,0,0,0,0,0,0,0,0,0,29.68,0,0,0,0,0,0,0,0,0,0,0
YJL155C_mRNA,19.54,16.76,17.1,21.72,13.83,18.78,11.7,16.61,9.14,18.12,17.04,17.85,28.56,0,5.7,4.8,0,31.3,0,14.01,11.81,0,0,0,0,0,12.67,14.44,11.17,4.76,49.04,47.48,0,0
YDR339C_mRNA,93.21,108.19,128.79,109.25,134.81,130.3,152.28,130.6,108.59,103.26,119.28,119.98,110.8,0,68.34,57.6,0,59.04,0,199.23,168.07,0,216.34,0,48.61,126.17,99.27,81.21,93.34,118.58,34.15,866.67,289.99,0
YLR051C_mRNA,29.44,25.37,19.25,19.02,28.6,23.24,19.21,22.97,40.01,29.04,20.39,26.24,8.93,0,23.13,33.8,89.44,62.81,193.93,30.44,25.67,0,0,0,0,0,32,0,48.63,145.97,0,0,0,0
YMR277W_mRNA,19.3,15.29,20.32,20.24,23.53,16.3,27.25,23.85,18.25,15.72,13.91,20.03,81.45,215.6,27.84,36.27,81.58,29.51,0,56,52.48,33.67,15.9,0,0,0,41.52,14.44,22.34,38.04,37.66,0,0,0
YPR062W_mRNA,108.48,104.17,95.98,116.55,89.82,127.95,37.57,87.58,90.96,106.38,93.94,108.8,146.7,0,91.92,109.8,209.9,33.5,0,130.71,180.44,454.8,201.67,144.39,297.47,544.13,142.71,184.04,179,171.28,271.32,0,299.18,0
YER056C_mRNA,192.33,192.06,196.89,195.73,185.26,194.55,156.69,207.28,216.67,223.74,207.65,215.88,106.32,207.17,302.87,286.05,197.34,144.3,179.86,229.35,217.66,155.48,243.12,366.27,311.37,225.18,164.13,283.82,247.45,175.67,162.32,0,178.99,52.84
YER060W_mRNA,15.62,21.55,21.8,16.9,23.54,21.77,2.56,22.19,15,19.26,23.86,23.52,21.42,0,13.3,11.21,0,2.28,0,4.08,3.44,0,0,0,0,0,13.65,6.18,4.08,0,19.81,0,0,0
YER060W-A_mRNA,0.67,1.44,1.26,0.52,0,0.87,0,0,0,2.69,0.6,1.69,4.7,0,2.16,1.89,0,0,0.17,0,0,0,2.66,6.94,3.78,0,1.05,0,0,0,0,0,0,0
YDR539W_mRNA,32.6,29.27,27.64,29.96,29.81,28.32,16.02,31.12,19.81,37.8,33.79,32.09,33.51,188.45,19.07,32.15,102.55,19.04,53.47,4.26,3.59,0,0,25.86,15.78,0,19.57,37.35,34.97,30.43,41.32,0,47.84,0
YOR388C_mRNA,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR028C_mRNA,17.97,23.35,16.54,17.5,26.02,25.41,16.01,10.17,9.38,27.89,31.85,33.16,27.9,0,52.03,48.24,27.95,30.33,0,31.93,29.63,17.3,0,0,0,0,8,13.19,21.86,39.1,12.9,0,7.97,0
YBR101C_mRNA,188.4,212.87,210.11,202.46,237.32,223.16,111.1,196.33,177.31,214.25,207.06,205.87,235.77,0,125.02,123.81,118.07,310.11,680.37,214.84,181.23,0,157.83,291.31,284.55,276.16,167.39,55.46,86.69,149.44,149.5,708.58,163.48,0
YMR058W_mRNA,31.49,113.69,209.44,107.94,82.98,36.71,303.47,213.64,211.56,91.5,41.2,64.69,119.13,67.94,118.32,139.11,251.19,224.49,112.45,75.3,93.78,194.37,453.82,599.1,505.37,359.85,152.05,172.17,173.1,175.69,200.02,0,241.67,184.82
YMR319C_mRNA,22.29,31.19,26.94,30.89,30.42,22.69,24.63,23.56,42.33,24.79,30.22,25.35,75.57,0,28.8,28.32,25.8,32.95,0,82.78,80.5,63.9,120.73,29.83,69.2,131.44,32.01,42.59,37.65,28.08,28.59,0,44.14,0
YFL041W_mRNA,48.71,52.68,59.11,59.93,52.54,47.8,25.29,52.21,35.91,46.78,50.7,52.75,67.32,0,47.79,49.09,56.19,45.09,0,14.67,21.65,59.63,96.57,100.23,98.59,96.37,60.51,24.61,38.92,67.37,35.57,335.37,178.48,0
YOR390W_mRNA,46.24,41.12,40.38,36.26,55.55,60.57,0,52.13,36.84,51.97,36.51,57.59,14.3,0,27.72,29.9,41.78,35.06,0,38.1,32.14,0,0,0,15.14,39.09,46.71,18.27,30.75,55.67,22.04,0,40.84,0
YPL279C_mRNA,22.27,23.45,35.83,28.06,19.45,16.74,44.44,17.35,24.57,25.93,42.87,28.65,14.3,0,27.72,29.9,41.78,35.06,0,38.1,32.14,0,0,0,15.14,39.09,0,18.27,30.75,55.67,22.04,0,40.84,0
YPR104C_mRNA,7.38,6.07,7.04,5.57,8.26,7.28,4.6,6.87,8.98,4.92,7.62,7.82,21.38,0,10.97,12.61,21.42,4.1,0,4.9,4.13,0,35.79,0,0,0,9.71,3.79,3.35,2.5,17.8,0,0,0
YGR131W_mRNA,1.76,0.43,1.53,2.02,4.82,0,0,5.48,0,2.7,1.9,0.56,0,0,0,0,0,27.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YBR040W_mRNA,0.3,0.58,0.34,1.36,0,0,0,0,0,0.91,0.64,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR089W_mRNA,0.2,0.2,0.08,0.3,0.12,0.13,0,0,0,0.41,0.14,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,3.05,2.02,0,0,0,0,0
YNL325C_mRNA,6.53,6.09,4.07,5.09,6.19,7.48,8.12,6.31,5.71,5.21,5.3,6.66,11.33,0,13.74,15.14,22.69,2.9,0,5.19,4.38,0,3.79,0,0,0,3.79,12.05,7.99,0,10.47,0,0,0
YDR130C_mRNA,15.65,24.31,19.59,21.43,19.27,19.3,8.38,17.53,13.09,20.39,19.85,27.36,75.97,0,38,34.31,14.63,26.15,0,26.65,28.1,36.23,127.14,40.48,24.71,0,26.53,3.44,13.69,34.11,32.42,0,0,0
YJR093C_mRNA,17.56,24.32,28.71,19.54,25.6,21.33,3.82,15.99,23.87,19.02,23.74,18.79,0,0,14.86,18.78,40.03,17.03,0,12.24,10.51,0,0,0,11.27,29.13,21.64,12.55,20.81,37.33,123.18,0,7.61,0
YER032W_mRNA,13.58,14.41,17.28,17.48,17.13,15.47,13.04,8.77,12.73,15.32,16.7,13.36,13.64,0,19.08,16.97,5.69,23.25,65.13,13.01,10.98,0,0,0,0,0,15.2,17.46,16.93,15.92,0,0,19.47,0
YIL065C_mRNA,50.64,50.39,39.45,68.37,58.25,54.78,43.61,45.62,76.64,49.04,46.85,48.32,111.49,0,37.47,78.96,304.58,116.66,0,34.5,48.51,125.7,0,0,0,0,48.44,35.62,43.31,59.18,121.86,0,0,0
YDR534C_mRNA,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,4.99,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOR382W_mRNA,2.24,6.62,14.33,9.01,4.1,8.71,70.22,18.65,12.19,6.9,7.88,9.24,0,0,0,0,0,0,79,0,0,0,0,0,11.43,29.74,2.6,0,0,0,140.86,0,15.53,0
YOR383C_mRNA,0.79,0.39,3.67,4.54,2.17,0,0,4.93,10.74,4.26,3.84,5.01,0,0,0,0,0,29.43,0,0,22.79,142.68,0,0,0,0,5.5,0,0,0,0,0,0,0
YIL131C_mRNA,32.58,36.29,34.79,30.4,29.05,32.05,28.35,36.43,18.82,27.59,29.94,29.43,19.77,0,27.6,38.78,98.99,37.92,0,36.14,30.49,0,23.16,137.24,159.18,194.48,24.56,39.65,46.4,60,3.66,0,5.64,58.34
YNL068C_mRNA,12.95,16.73,13.39,21.01,14.99,14.08,0,10.38,14.21,12.8,12.46,12.05,6.92,0,9.68,9.07,5.77,11.8,198.29,0,6.68,42.9,0,0,22.04,56.73,13.22,9.54,18.08,35,19.19,0,3.29,0
YLR342W_mRNA,323.62,333.52,298.62,310.63,348.71,354.29,192.07,247.24,288.51,326.88,339.84,384.01,487.93,632.34,455.29,449.81,420.24,333.06,461.05,288.41,310.27,427.27,337.57,389.39,368.63,337.18,374.46,319.78,319.26,319.23,356.6,180.29,436.34,163.31
YMR306W_mRNA,0.36,0.24,0.35,0,0.77,1.05,0,0,0,0.46,0.32,0.38,0,0,0,0,0,0,0,0,0,0,0,1.98,1.18,0,0,0,0,0,0,0,0,0
YPL221W_mRNA,22.89,27.43,20.27,20.31,30.78,26.12,16.86,19.65,13.83,23.5,22.91,24.1,14.11,0,31.8,36.97,64.76,24.05,67.39,69.99,63.58,29.16,15.74,28.62,17.47,0,21.35,31.98,26.77,16.47,32.61,0,23.49,0
YAL053W_mRNA,73.24,79.78,70.28,79.28,88.41,87.28,51.35,61.39,54.43,81.34,95.42,89.18,81.84,92.3,81.13,84.47,102.46,96.48,0,114.12,96.29,0,89.88,244.57,217.14,174.74,72.1,93.74,91.33,86.59,66.22,0,98.58,0
YGL139W_mRNA,39.33,35.73,33.03,28.27,29.7,41.9,26.49,36.95,24.83,39.66,38.81,41.17,19.7,0,22.97,21.3,12.33,11.02,35.3,45.81,38.43,0,22.67,12.85,33.98,67.31,33.54,10.19,15.44,25.88,25.05,0,49.22,108.79
YLR404W_mRNA,11.32,8.13,6.04,2.81,12.87,7.73,8.52,6.36,8.32,7.54,8.27,10.08,5.94,0,11.03,13.95,29.74,0,42.8,0,0,0,0,0,0,0,11.35,17.48,11.59,0,0,0,0,0
YAR050W_mRNA,0,0,0,0,0,0,0,0,0,0.21,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR102W_mRNA,0.09,0,0.1,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YIR019C_mRNA,0,0.08,0.09,0.36,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,0,0,0,0,0
YHR211W_mRNA,0,0,0,0,0.53,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YAL063C_mRNA,0.72,0.86,0.93,0,0,0.93,0,0.66,0,0.37,1.24,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48,0,0,0,17.2,0,0,0
YBR008C_mRNA,1.78,1.05,2.28,2.45,1.95,4.5,0,0,2.9,1.37,2.7,4.51,0,0,6.44,5.43,0,0,0,0,0,0,0,0,0,0,0.83,0,2.71,8.07,0,0,0,0
YIL134W_mRNA,6.57,7.59,8.63,13.12,8.36,5,0,5.94,1.55,10.12,8.96,11.23,0,0,0,2.17,13.89,24.82,0,0,0,0,0,0,0,0,9.28,9.8,6.5,0,0,0,0,0
YIL098C_mRNA,31.07,26.4,29.74,41.98,30.08,21.31,16.96,38.02,33.12,27.2,42.15,25.49,0,0,38.07,32.08,0,37.81,0,54,45.48,0,0,0,0,0,31.08,62.22,41.26,0,87.49,0,33.77,0
YDR236C_mRNA,17.97,17.7,8.27,11.18,17.8,18.19,26.06,9.35,12.21,14.99,13.36,9.49,14.54,0,10.11,8.52,0,32.53,0,16.55,13.96,0,36.5,0,0,0,10.42,17.09,11.33,0,13.44,0,10.38,0
YHR176W_mRNA,1.43,4.68,2.76,4.92,4.78,4.16,0,2.97,2.59,3.3,3.34,2.71,0,0,4.29,3.62,0,0,99.58,0,0,0,27.04,0,0,0,5.51,0,0,0,29.88,0,0,0
YER182W_mRNA,30.21,35.47,23.41,35.59,31.17,28.6,0,20.95,35.8,23.86,23.87,33.39,45.12,0,41.83,41.13,37.66,43.27,0,25.67,21.66,0,37.76,103.99,63.48,0,68.28,30.93,32.23,35.12,48.68,0,42.94,0
YDR070C_mRNA,1.73,1.7,0.67,13.23,2.11,11.19,0,4.79,0,0,1.24,1.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.01,0,0,0,0,0,0,0
YBR047W_mRNA,0,1.29,2.03,5.02,0,0.85,0,7.28,0,2.02,0.47,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.98,3.3,0,0,0,0,0
YLR077W_mRNA,23.56,18.74,16.23,16.84,9.58,15.6,7.29,25.42,17.08,18.28,17.36,15.05,0,0,12.63,15.97,33.94,10.83,97.29,31,26.15,0,0,0,21.56,55.57,13.76,30.02,21.23,3.96,62.67,39.4,4.84,0
YLR454W_mRNA,11.33,14.25,11.97,8.54,13.39,16.55,6.91,11.18,7.2,14.07,13.95,13.84,1.61,0,6.38,5.69,2.01,4.11,5.74,3.68,3.11,0,23.52,0,0,0,12.09,10.06,9.97,9.37,18.56,0,10.32,0
YPL103C_mRNA,16.02,10.98,12.49,17.7,12.61,12.21,11.29,5.91,13.23,12.8,11.84,16.45,51.18,0,21.99,26.26,49.29,0,0,9,7.59,0,0,0,0,0,11.29,6.97,7.7,9.19,25.48,0,0,0
YFL046W_mRNA,22.17,12.94,16.22,19.8,14.27,15.95,51.44,29.04,20.09,19.6,18.2,18.22,0,0,0,0,0,5.1,0,36.26,30.59,0,6.67,0,0,0,15.23,0,6.21,18.61,95.82,0,0,0
YJL161W_mRNA,5.38,1.45,1.14,8.99,4.48,6.66,0,0,0,5.28,1.06,3.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.14,7.39,0,35.15,557.68,13.57,0
YPL222W_mRNA,6.44,5.9,3.48,4.47,7.67,5.24,4.17,5.61,4.89,6.69,5.34,4.56,17.45,0,9.49,12.57,29.13,0,0,0,0,0,0,0,0,0,3.47,0,2.28,6.79,0,0,0,0
YNL168C_mRNA,101.95,119.3,110.38,168.43,162.18,137.04,102.07,106.04,117.68,163.44,158.52,176.16,101.67,0,110.07,100.72,50.92,138.68,244.52,46.32,39.08,0,158.81,222.8,136,0,113.37,95.66,95.15,94.97,75.22,237.68,270.94,0
YDL222C_mRNA,1.44,0.28,0.33,1.98,4.73,1.12,0,0,0,0.44,0.31,1.82,5.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKR049C_mRNA,20.32,17.94,13.03,19.31,12.81,32.67,19.51,20.4,3.81,15.1,12.12,25.76,0,0,6.26,5.28,0,43.48,198.36,0,0,0,0,0,0,0,29.25,15.87,10.52,0,62.89,0,0,0
YGR052W_mRNA,2.24,2.21,1.74,2.86,3.64,3.38,0,1.04,2.71,1.53,3.77,3.15,0,0,11.23,9.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YER004W_mRNA,91.02,57.24,53.39,92,77.42,78.86,76.82,64.28,40,69.09,71.43,59.76,7.14,0,86.11,78.16,35.77,114.16,0,138.61,124.03,44.28,149.4,321.1,211.08,39.04,95.56,138.52,114.13,66.71,52.83,0,254.89,0
YMR020W_mRNA,8.38,9.91,7.31,9.63,7.28,12.22,5.84,1.74,9.12,11.3,9.52,13.82,0,0,3.79,3.19,0,2.6,29.24,4.65,3.92,0,20.43,0,0,0,6.81,0,4.78,14.25,0,0,0,0
YBL013W_mRNA,8.36,6.86,9.18,13.34,9.35,9.48,3.23,3.87,6.32,8.94,9.8,9.43,0,0,10.49,14.15,33.88,0,0,0,0,0,0,85.87,81.03,73.97,11.86,7.98,8.82,10.53,0,0,0,0
YDR110W_mRNA,14.02,16.88,14.08,11.13,15.2,16.15,4.82,20.89,21.65,17.59,16.66,16.24,0,0,12.53,10.56,0,15.04,72.36,19.22,16.21,0,0,0,0,0,12.05,9.92,18.42,35.32,0,0,0,0
YNL256W_mRNA,20.89,24.28,18.85,26.83,23.02,23.45,3.61,13.5,25.39,20.78,23.99,28.79,20.15,0,19.97,18.81,12.61,20.94,0,23.07,19.46,0,10.54,26.28,16.04,0,27.08,35.73,34.55,32.35,25.62,0,0,0
YGR267C_mRNA,64.84,68.16,71.13,65.27,73.95,69.36,81.14,62.14,69.31,75.16,67.34,77.58,297.03,154.2,65.6,105.05,318.75,72.35,0,8.05,6.79,0,112.44,61.15,156.78,309.25,84.49,170.44,148.86,107.34,130.8,0,121.15,104.87
YMR113W_mRNA,21.82,22.58,23.06,21.27,23.38,17.99,6.14,17.43,26.37,24.1,22.88,24.32,21.4,0,25.89,23.5,10.72,16.42,0,44,37.12,0,21.49,0,0,0,18.41,35.34,25.11,5,0,0,0,0
YKR009C_mRNA,1.71,2.7,2.26,1.31,4.39,2.44,1.59,0.95,3.1,1.58,2.72,3.76,0,47.98,2.07,1.74,0,0,0,5.08,4.28,0,0,0,0,0,0.53,1.28,0.82,0,0,0,0,0
YNR047W_mRNA,16.91,19.71,16.98,21.93,18.72,19,24.02,17.71,16.26,17.53,18.4,21,22.33,144.97,7.29,6.14,0,11.42,79.98,12.78,10.78,0,1.87,0,0,0,16.54,27.72,24.51,18.25,70.2,0,15.94,0
YNL135C_mRNA,371.48,359.05,425.78,462.25,426.98,331.67,466.88,459.75,357.64,387.99,368.6,408.28,617.72,486.33,359.5,407.25,668.86,475.01,241.49,180.31,216.15,414.06,209.55,345.95,263.97,136.88,359,342.96,266.42,116.95,687.01,0,309.84,0
YDR519W_mRNA,157.66,125.11,131.65,175.81,132.51,130.87,142.06,108.27,122.05,148.62,132.94,157.84,0,0,119.05,108.06,49.61,177.34,0,44.96,37.93,0,182.36,119.52,72.96,0,132.54,81.25,69.27,46.26,229.01,0,28.28,147.55
YML074C_mRNA,168.34,205.45,202.02,163.95,180.09,153.17,200.78,171.75,170.34,166.19,170.44,187.26,308.98,769.28,200,240.72,459.36,348.8,381.99,292.21,378.06,838.15,311.06,167.5,225.04,316.67,301.06,318.68,298.13,259.29,263.4,0,241.22,71.34
YLR449W_mRNA,165.98,230.81,246.54,185.77,227.42,210.2,177.18,153.34,151.35,176.38,224.72,218.16,427.26,149.21,318.16,358.97,580.02,408.12,407.5,224.07,263.56,478.76,254.14,169.53,108.93,14.07,290.26,187.99,213.18,264.45,304.65,0,396.83,1141.63
YLL043W_mRNA,25.09,25.44,29.34,29.16,27.86,26.7,37.42,24.23,25.98,29.44,30.03,29.54,17.4,0,31.16,26.25,0,11.12,0,39.83,33.59,0,31.54,15.21,27.88,47.55,20.78,15.43,17.06,20.31,53.63,0,0,341.77
YLL029W_mRNA,36.89,40.13,36.32,48.7,41.54,39.32,34.5,37.23,36.67,42.19,37.65,41.71,42.76,0,46.1,47.26,53.54,47.85,153.29,67.87,56.99,0,80.51,13.94,25.53,43.83,40.87,34.74,26.18,9.36,14.83,124.17,91.57,0
YGL220W_mRNA,82.95,130.48,118.41,159.86,128.28,104.93,217.01,115.81,130.14,135.45,126.99,168.68,43.23,0,24.95,29.44,54.13,82.93,0,49.01,41.34,0,72.35,0,0,0,118.79,50.6,75.5,126.19,0,0,185.16,0
YEL047C_mRNA,91.67,101.48,86.94,91.98,103.34,95.97,90.55,98.1,83.98,113.3,108.55,120.86,126.28,28.54,67.98,72.78,98.81,98.4,0,121.76,125.54,146.81,95.76,27.4,112.89,248.06,104.66,76.83,94.17,129.01,94.88,0,33.8,0
YLR214W_mRNA,75.08,112.12,130.13,80.38,63.19,53.25,225.28,242.62,246.49,82.84,113.47,114.04,50.95,0,102.9,91.18,28.35,97.72,0,87.37,84.69,70.2,116.05,19.68,84.08,185.65,101.44,132.09,126.41,115.66,107.31,0,121.22,0
YKL220C_mRNA,0.28,0,1.15,0,0.52,0,0,0,3.08,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97,0,0,0,0,0,0,0
YOR381W_mRNA,0,0,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
