,Q5017_27-32nt,Q5019_27-32nt,Q5020_27-32nt,Q5033_27-32nt,Q5034_27-32nt,Q5035_27-32nt,Q5041_27-32nt,Q5042_27-32nt,Q5043_27-32nt,Q5334_27-32nt,Q5337_27-32nt,Q5338_27-32nt,R4816_27-32nt,R4816_37-43nt,R4816minus_20-23nt,R4816minus_20-32nt,R4816minus_27-32nt,R4819_27-32nt,R4819_37-43nt,R4819minus_20-23nt,R4819minus_20-32nt,R4819minus_27-32nt,R4869_27-32nt,R4869minus_20-23nt,R4869minus_20-32nt,R4869minus_27-32nt,R4870_27-32nt,R4870minus_20-23nt,R4870minus_20-32nt,R4870minus_27-32nt,R4902_27-32nt,R4902_37-43nt,R4903_27-32nt,R4903_37-43nt
YJL095W_mRNA,4.41,4.31,3.71,3.98,6.18,3.15,0,4.4,4.98,4.69,4.93,4.71,0,0,8.78,7.41,0,1.08,0,0,6.53,31.09,9.93,0,0,0,13.63,4.81,5.13,5.74,4.72,0,0,16.01
YER167W_mRNA,24.41,21.18,21.41,30.75,24.3,24.09,7.38,16.99,17.4,19.41,23.05,21.42,11.34,16.6,10.58,8.91,0,5.42,44.01,9.84,8.28,0,35.6,0,0,0,17.43,4.82,12.87,28.81,7.9,0,0,0
YDR361C_mRNA,81.03,73.2,65.47,72.24,90,78.36,27.72,59.56,85.25,84.65,81.02,89.87,35.51,0,56.09,58.32,69.72,81.46,0,57.25,48.2,0,17.83,0,0,0,77.21,48.09,77.54,136.3,19.79,0,30.08,0
YDR375C_mRNA,40.88,37.73,42.81,38.5,33.2,32.19,19.21,22.6,34.13,39.35,28.34,36.22,0,28.89,48.11,40.49,0,25.09,0,17.04,14.34,0,0,69.03,42.35,0,40.71,38.96,44.56,55.55,54.84,0,0,0
YIL033C_mRNA,120.62,156.78,170.27,134.11,128.98,153.48,68.16,105.67,100.63,126.11,124.35,147.15,130.98,492.34,185.34,209.35,334.35,263.76,54.37,211.56,178.11,0,201.71,404.12,247.92,0,148.6,189.57,197.63,212.93,301.69,37.06,369.91,546.77
YLR399C_mRNA,43.1,45.17,41.86,34.54,38.36,31.46,29.94,34.13,42.09,35.39,33.26,38.2,75.6,0,70.63,60.77,8.07,62.84,0,99.83,128.05,261.16,57.78,0,0,0,65.26,55.86,52.18,44.53,97.7,139.18,190.31,31.11
YDL070W_mRNA,23.46,28.8,28.1,24.51,24.47,19.94,41.81,26.42,29.25,20.35,18.52,25.88,18.9,0,28.22,26.74,18.56,14.46,0,34.97,29.45,0,15.82,6.64,4.07,0,19.66,42.81,38.56,29.88,0,0,0,0
YAL060W_mRNA,43.84,57.95,42.71,59.31,55.29,68.19,31.88,45.26,62.09,39.1,46.81,49.04,159.25,0,116.8,117.48,120.28,105.39,0,7.06,11.89,37.44,35.89,289.68,177.71,0,75.28,6.92,41.55,110.64,68.27,0,60.55,0
YAL061W_mRNA,1.59,0.79,1.22,0.59,1.45,2.59,0,0,0,0.82,0.86,0.69,21.22,0,0,0,0,16.91,0,18.36,15.46,0,0,0,0,0,7.52,0,0,0,49.28,0,0,0
YNL039W_mRNA,13.1,10.69,10.88,19.67,10.96,10.06,5.58,11.14,8.01,10.23,8.55,11.09,0,0,45.99,40.39,10.54,10.94,0,64.44,54.25,0,39.52,82.85,50.82,0,13.19,0,4.86,14.54,43.85,0,0,0
YOL164W_mRNA,1.46,1.27,0.63,1.63,0.66,2.13,0,0.73,0,1.68,1.76,3.05,3.64,0,1.69,1.43,0,0,0,0,0,0,0,0,0,0,1.72,6.18,4.15,0,0,0,0,0
YBR200W_mRNA,13.88,13.81,15.98,19.6,17.48,15.93,15.92,8.14,13.05,15.37,12.73,15.8,12.23,71.75,26.61,36.79,90.09,12.99,0,14.13,11.9,0,0,0,0,0,14.46,18.47,12.32,0,11.36,0,0,0
YER155C_mRNA,32.84,40.52,37.94,35.49,37.2,39.85,47.43,30.76,34.51,35.09,33.6,41.07,36.45,0,38.03,37.62,34.63,26.98,12.14,28.61,27.52,21.56,30.51,26.9,16.51,0,34.74,39.38,45.42,57.08,38.22,0,36.53,0
YPL115C_mRNA,23.09,22.1,20.28,21.02,25.12,26.05,17.07,14.41,16.91,22.53,20.94,18.35,32.79,12.79,19.38,18.03,10.73,12.54,113,17.71,14.91,0,32.94,0,0,0,13.95,22.31,19.85,14.81,32.49,0,0,0
YPL161C_mRNA,15.93,17.14,16.21,21.51,15.52,20.24,9.63,18.48,15.8,15.65,13.94,19.12,7.4,0,22.43,18.88,0,51.89,0,12.83,10.8,0,6.2,0,0,0,7.87,0,5.59,16.71,37.81,0,0,0
YLR412W_mRNA,31.28,29.64,22.3,26.62,38.67,29.79,14.52,10.4,11.91,34.34,29.64,45.64,0,0,6.91,5.82,0,14.23,0,0,0,0,18.68,0,0,0,7.04,4.2,8.4,16.8,0,0,0,0
YIL004C_mRNA,125.8,108.13,105.43,147.18,127.01,110.21,144.61,99.03,150.53,109.15,107.67,139.11,51.3,0,62.95,52.98,0,141.66,0,19.5,16.41,0,171.74,0,0,0,145.5,9.56,57.39,154.44,222.35,0,0,0
YIL004C_pre-mRNA,0,0,0,0,5.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPR176C_mRNA,28.82,28.67,21.98,26.55,28.88,27.41,14.05,14.37,11.52,25.46,22.47,31.6,86.38,0,40.07,36.53,17.67,22.94,0,66.32,55.83,0,66.27,75.57,154.53,279.11,37.43,16.25,13.55,8.13,73.54,0,0,0
YKR068C_mRNA,57.09,76.08,65.13,84.23,63.93,54.17,34.04,58.52,131.22,74.05,67.59,68.93,115.12,0,111.48,110.14,102.75,20.01,0,36.04,30.35,0,70.08,0,0,0,81.63,52.98,51.06,47.26,87.48,0,177.34,0
YJL031C_mRNA,20.09,24.18,23.51,27.45,16.53,10.65,42.12,47.85,25.91,33.36,8.89,24.25,45.33,0,0,0,0,45.39,0,37.31,31.41,0,0,113.38,69.56,0,1.53,7.31,7.32,7.31,6.01,0,9.14,0
YJL031C_pre-mRNA,0,0,0,10.19,0,17.8,0,0,0,0,6.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YML077W_mRNA,106.03,73.85,92.92,106.58,75.12,93.1,7.66,126.93,75.36,76.03,105.16,101.08,0,0,0,9.16,57.78,22.5,307.94,112.8,93.21,0,68.96,0,0,0,55.64,19.84,44.12,93.02,120.25,0,0,0
YJR053W_mRNA,3.23,2.81,2.56,8.57,2.94,3.15,0,4.03,4.31,4.03,4.78,3.91,0,0,1.88,1.58,0,5.14,0,0,0,0,0,0,0,0,1.91,13.7,9.14,0,3.75,0,0,0
YOR198C_mRNA,243.69,255.93,218.17,214.84,218.14,208.92,288.74,251.74,304.31,236.89,247.72,241.02,168.67,442.74,184.15,179.27,152.53,251.75,92.04,225.52,233.02,271.28,126.31,342.65,291.42,208.99,274.87,215.98,212.8,205.46,251.48,282.31,463.82,42.07
YDR299W_mRNA,36.94,29.91,32.5,39.98,29.26,24.18,29.83,30.21,25.68,33.5,32.32,31.38,13.75,0,10.68,8.99,0,17.53,0,10.59,8.91,0,88.26,0,0,0,35.76,28.53,41.53,67.29,0,0,0,0
YGR282C_mRNA,964.16,954.17,874.81,1103.51,1101.51,1093.2,993.05,881.09,942.23,981.07,992.01,1030.12,1748.04,1231.81,1111.05,1106.13,1072.67,1606.15,435.31,1310.91,1230.99,804.93,1107.35,1499.68,1421.83,1293.28,1265,1153.28,1195.97,1277.38,1456.78,169.56,1217.32,454.81
YHR101C_mRNA,31.47,7.58,17.8,16.33,31.85,23.57,12.39,20.29,8.47,11.51,20.85,19.27,0,0,26.58,22.37,0,125.47,0,0,0,0,0,177.95,109.16,0,40.53,0,0,0,0,0,107.62,0
YHR101C_pre-mRNA,0,13.61,5.25,0,0,0,0,0,0,2.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YCL029C_mRNA,13.45,14.39,12.86,14.17,15.26,23.28,29.69,10.13,23,13.65,19.11,18.34,30.43,0,40.14,39.74,37.35,9.7,0,35.12,29.57,0,8.49,0,60.01,154.51,20.38,14.34,17.22,22.9,47.1,0,0,0
YOR304C-A_mRNA,26.08,12.55,20.34,26.31,21.46,44.32,21.87,3.36,0,46.54,38.9,40.16,16.81,0,23.21,19.54,0,21.42,0,0,0,0,0,0,0,0,15.89,0,0,0,0,0,0,0
YER016W_mRNA,22.71,14.55,15.4,25.02,18.7,21.25,12.13,17.38,21.56,16.25,14.72,22.08,43.51,0,14.45,14.6,15.26,63.39,0,150.49,150.83,151.97,57.23,119.76,100.19,68.87,52.9,91.29,89.02,84.22,0,0,0,0
YGR286C_mRNA,23.07,30.61,25.54,27.75,32.34,39.83,11.53,18.89,22.07,30.91,23.86,36.26,41.37,0,22.17,28.15,58.03,33.9,0,13.63,45.9,216.75,19.79,31.07,19.06,0,51.69,16.7,13.37,6.67,109.8,209.25,83.46,0
YNR058W_mRNA,1.41,0.7,0.27,0,0.86,0.46,6.13,1.88,0,2.54,1.01,0.61,0,0,4.39,3.69,0,0,0,0,0,0,0,0,0,0,0,2.66,1.78,0,0,0,0,0
YNR057C_mRNA,3.74,7.03,2.87,5.57,9.09,8.92,0,0,0,10.86,4.47,9.12,0,0,7.71,6.49,0,10.59,0,0,0,0,69.52,0,0,0,3.93,14.05,15.62,18.76,0,0,0,0
YNR056C_mRNA,0,0,0,0,0,0.4,0,0,0,0.32,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YJR089W_mRNA,3.96,6.61,5.89,5.42,2.56,4.99,0,6.63,2.04,3.73,3.02,4.78,0,0,7.15,11.03,31.34,1.63,0,0,0,0,0,0,0,0,10.26,5.79,3.86,0,9.49,0,0,0
YBR270C_mRNA,1.69,1.68,0.49,3.3,3.46,1.24,0,2.53,0,2.92,2.27,1.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YJL058C_mRNA,6.15,9.49,7.81,6.63,9.27,8.27,0,6.77,16.95,9.44,7.98,10.94,0,0,0,0,0,0,0,0,0,0,0,22.29,13.68,0,0,2.4,4.8,9.56,0,0,0,0
YKL061W_mRNA,8.49,5.2,2.26,8.75,15.47,6.37,0,10.42,0,7.02,8.43,8.43,0,0,12.06,10.15,0,0,0,0,0,0,0,0,0,0,6.17,21.96,29.31,44.19,0,0,0,0
YFL007W_mRNA,34.2,39.3,33.76,33.35,38.36,40.27,19.33,23.26,30.12,34.28,37.23,45.28,11.89,34.73,25,26.18,32.09,48.48,0,41.31,42.89,50.85,24.87,14.65,14.13,13.17,27.53,27.66,28.36,29.52,8.83,0,8.39,0
YLR408C_mRNA,11.72,14.25,7.49,18.9,18.97,10.16,0,20.78,6.94,11,7.7,15.12,26.01,0,12.02,10.11,0,0,0,0,0,0,65.31,0,0,0,15.37,0,0,0,0,0,0,0
YER177W_mRNA,2091.58,2106.05,2086.26,1915.14,1894.56,2081.29,1776.63,1975.02,1717.91,2028.75,1887.56,2082.58,1856.78,502.61,971.7,1064.96,1536.67,1586.79,629.07,1052.07,1317.1,2565.31,1988.8,2328.69,2202.57,1990.08,1514.39,738.75,857.37,1097.42,2121.04,403.58,3094.17,0
YDR099W_mRNA,825.66,768.06,777.97,798.36,790.92,849.63,509.28,836.04,737.22,853.69,947.97,835.68,560.65,1303.71,693.16,635.25,339.79,476.41,719.88,1009.48,866.46,253.82,185.39,678.42,505.56,247.4,745.06,863.22,815.61,713.97,649.31,0,557.13,921.35
YDR099W_pre-mRNA,3.2,2.12,3.69,0,1.94,4.17,0,0,2.85,1.64,5.72,6.87,0,0,4.99,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPL217C_mRNA,36.21,47.69,40.36,39.74,45.57,40.43,38.09,45.93,36.26,41.65,37.48,44.56,83.64,24.47,71.25,67.36,46.19,55.97,32.42,75.03,77.43,89.46,92.76,0,0,0,71.17,42.69,55.38,80.27,62.15,0,97.44,19.76
YBR141C_mRNA,8.22,12.27,8.01,12.01,14.41,11.73,0,5.05,15.17,11.18,13.27,15.51,0,0,0,0,0,44.31,0,0,0,0,47.61,0,0,0,32.87,17.85,11.91,0,0,0,151.73,0
YIL096C_mRNA,24.26,22.71,25.46,18.32,16.25,20.18,4.64,15.66,19.01,25.76,26.47,21.17,78.4,167.84,3.31,2.79,0,0,0,24.63,27.64,43.56,53.69,0,0,0,18.53,0,8.05,24.14,0,0,10.06,0
YLR063W_mRNA,24.61,21.24,23.21,19.87,24.85,34.71,7.71,33.12,18.96,25.51,24.23,28.69,53.31,0,11.02,9.28,0,18.88,0,0,0,0,29.75,0,0,0,18.2,3.35,15.63,40.13,22.01,0,8.37,0
YJR025C_mRNA,33.77,30.42,23.64,33.64,29.93,31.16,5.93,41.88,38.92,26.65,31.41,30.61,109.42,0,76.11,78.29,89.52,46.49,0,94.33,79.42,0,91.58,0,0,0,58.19,41.08,47.97,61.76,50.81,0,154.51,0
YJR078W_mRNA,4.5,5.42,4.85,4.43,4.51,1.93,0,2.96,2.64,7.61,12.78,12.78,0,0,4.6,3.87,0,0,0,0,0,0,4.14,0,0,0,17.54,34.93,23.3,0,4.6,0,48.91,0
YJL060W_mRNA,54.88,50.8,46.84,73.18,55.71,58.07,10.65,44.67,32.02,46.15,38.76,49.31,49.1,0,49.6,55.08,80.34,149.49,0,56.64,68.88,133.36,100.45,0,58.66,151.09,38.68,89.42,86.41,80.07,20.27,0,7.7,0
YBL098W_mRNA,43.76,40.37,34.34,25.66,30.73,32.91,44.48,34.14,61.24,33.05,36.01,51.72,39.07,0,59.13,59.33,59.94,31.13,0,45.1,37.97,0,61.32,197,141.88,54.11,65.8,27.62,25.8,22.06,77.12,0,82.76,231.59
YLR231C_mRNA,45.8,45.04,41.58,29.22,56.26,48.51,40.82,28.19,22.32,28.95,40.8,41.86,5.23,0,105.29,99.07,89.84,19.99,0,88.03,42.76,0,21.88,18.33,73.1,159.3,17.3,27.02,37.6,59.03,48.56,258.92,7.38,99.21
YFR047C_mRNA,39.73,40.93,27.13,21.99,33.95,45.28,27.42,25.26,50.61,36.74,40.71,48.09,21.08,0,65.3,57.7,17.25,22.39,73.08,194.13,177.02,85.88,252.87,0,45.26,116.76,94.56,51.55,71.43,111.05,78.31,0,109.14,0
YDR428C_mRNA,34.02,43.46,23.59,25.04,29.58,27.15,60.29,43.19,37.09,36.83,35.75,44.39,15.45,0,35.87,30.19,0,54.15,0,53.34,44.91,0,12.93,0,8.29,21.39,38.34,13.07,14.53,17.44,28.7,0,239.95,0
YNL271C_mRNA,12.88,11.78,11.23,11.91,11.97,14.21,5.07,11.16,13.17,16.09,13.01,13.93,0,0,13.97,12.27,3.19,17.39,0,6.02,8.87,23.83,7.61,0,9.82,25.2,12.29,14.01,13.29,11.74,12.07,0,1.84,0
YNL233W_mRNA,16.59,24.62,22.23,20.34,29.72,23.08,21.2,24.95,15.22,22.98,25.58,24.03,32.59,47.71,17.74,16,6.67,20.77,0,15.71,29.1,99.61,13.64,0,0,0,12.84,26.22,27.75,30.67,68.12,0,23.01,0
YNL166C_mRNA,29.68,34.82,24.82,30.64,26.52,22.94,14.56,17.87,38.8,30.54,23.78,33.95,39.16,0,54.66,46,0,21.39,0,19.36,16.3,0,14.05,29.41,18.04,0,79.33,47.42,44.3,37.89,98.71,0,7.9,0
YIL159W_mRNA,4.18,3.16,4.92,2.23,3.64,2.66,4.72,3.26,4.36,2.65,3.81,4.45,1.82,0,2.54,2.15,4.46,16.2,0,0,1.77,11.1,0,0,0,0,4.29,5.15,7.56,12.3,0,0,0,0
YGR230W_mRNA,17.26,17.86,12.72,4.63,8.81,18.86,8.98,11.02,18.4,16.98,17.82,17.82,13.8,0,26.75,21.89,0,0,0,0,0,0,46.19,0,0,0,22.83,15.47,36.13,77.89,102.52,0,175.35,0
YBL085W_mRNA,16.33,15.75,17.66,14.76,17.72,13.14,8.1,18.9,20.6,15.52,18.5,15.28,12.46,0,27.9,25.44,12.23,17.46,77.29,0,2.43,15.22,18.76,8.76,16.12,27.6,21.2,19.77,23.55,30.94,9.25,0,0,0
YER114C_mRNA,24.9,30.17,31.93,32.15,28.16,24.18,16.87,31.55,22.64,26.65,22.59,22.99,73.09,0,51.81,44.66,23.15,51.09,36.57,93.55,77.58,28.82,41.44,62.17,48.31,26.12,39.57,63.34,56.71,53.24,41.61,0,49.94,22.29
YLR267W_mRNA,0,1.08,0.5,1.45,1.19,0.85,0,0.87,0,1,0.23,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL042W_mRNA,3.33,4.96,0.96,1.86,2.02,4.33,10.81,2.21,0,3.83,3.28,3.93,16.62,0,2.58,2.17,0,7.06,0,0,0,0,0,0,0,0,1.31,0,1.81,0,0,0,0,0
YNL275W_mRNA,10.99,10.93,8.59,10.19,11.71,8.09,8.08,6.62,6.63,8.92,9.14,11.77,20.71,0,7.72,12.99,40.67,5.28,0,23.91,20.12,0,10.4,101.77,62.43,0,12.73,9.38,9.38,9.35,0,0,64.34,0
YLR078C_mRNA,137.08,132.73,121.93,157.69,137.81,119.87,77.47,129.88,107.52,139.48,115.85,108.09,100.76,811.06,101.94,96.52,67.45,5.84,0,189.53,239.35,503.86,46,303.95,215.91,76.11,75.78,128.98,130.8,134.44,8.51,0,12.94,0
YLR078C_pre-mRNA,0,0,0,0,0,0,0,0,0,0,0,4.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YCR032W_mRNA,5.59,4.92,6.17,5.39,6,7.46,1.53,5.64,9.72,6.69,5.13,8.43,0,0,8.24,6.94,0,0,0,1.36,1.15,0,0,0,0,0,5,1.34,1.34,1.33,0,0,1.66,0
YDL141W_mRNA,30.25,35.68,27.47,26.12,29.54,27.68,30.4,24.26,18.28,25.16,26.49,32.18,49.84,54.74,31.92,28.04,7.65,29.78,64.49,39.62,36.39,19.04,0,109.63,81,34.51,69.22,35.2,45.87,66.83,57.87,0,13.2,0
YLL015W_mRNA,22.18,23.11,17.92,17.66,19.84,19.22,13.63,20.28,19.78,22.06,22.12,23.1,8.06,0,20.33,19,11.87,38,0,7.47,6.28,0,13.49,0,0,0,18.29,15.55,13.42,9.1,16.47,0,20.48,0
YDL074C_mRNA,42.42,43.61,37.24,38.29,40.89,37.59,25.27,36.67,48.05,34.76,39.91,37.17,42.38,0,60.92,56.82,34.67,65.27,0,36.73,34.36,21.58,44.34,99.22,87.5,68.47,75.96,48,46.7,43.86,72.16,0,19.95,0
YLR015W_mRNA,16.04,19.25,22.28,15.92,21.34,14.91,6.62,19.3,20.36,18,14.51,18.07,10.18,239.02,26.06,21.93,0,3.24,0,5.87,4.94,0,12.78,89.21,54.73,0,7.22,43.15,36.47,22.98,0,0,0,0
YDL231C_mRNA,3.95,4.04,2.78,2.94,4.4,6.85,0,2.19,0,3.37,3.66,6.08,0,0,1.02,0.86,0,0,0,0,0,0,0,0,0,0,2.07,0,0.83,2.47,0,0,0,0
YNR051C_mRNA,51.7,60.05,64.64,51.54,51.74,45.03,37.49,46.04,59.14,48.42,46.53,56.11,119.71,0,57.83,64.31,97.94,96.07,91.93,46.08,51.72,81.29,63.09,62.21,90.64,135.08,81.74,80.28,73.65,60.07,37.06,0,0,0
YGR246C_mRNA,22.86,25.85,22.49,18.76,23.49,22.11,20.31,14.03,24.99,23.41,25,26.97,27.32,0,12.73,10.72,0,19.9,0,9.02,7.59,0,16.34,0,0,0,15.68,11.05,13.27,17.63,18.13,0,44.1,0
YHR036W_mRNA,19.65,12.63,16.83,10.7,17.02,12.62,3.11,14.34,12.77,16.57,12.62,16.07,0,84.3,16.15,13.3,0,36.61,0,16.98,14.22,0,0,151.12,92.71,0,26.02,5.55,20.01,48.64,0,0,0,0
YBL097W_mRNA,6.49,8.2,6.75,7.08,6.93,5.87,4.12,8.85,5.91,7.06,6.81,7.77,9.5,0,16.24,14.91,7.77,4.03,0,10.98,9.24,0,10.6,0,0,0,14.96,10.76,10.77,10.72,17.64,0,0,0
YPL084W_mRNA,25.46,22.4,21.69,25.97,20.11,22.69,7.65,19.38,18.04,23.52,24.85,27.15,26.47,0,57.62,64.66,101.06,43.11,45.65,54.41,45.81,0,81.23,0,31.7,81.45,35.45,25.73,41.09,69.72,19.12,0,0,27.82
YGL007W_mRNA,0,0,0,2.87,0,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YPR057W_mRNA,9.09,3.43,4.33,8.4,9.7,9.78,4.07,6.25,3.34,7.22,5.05,11.72,0,0,23.29,19.6,0,3.99,0,0,0,0,0,0,0,0,20.72,7.07,9.44,14.14,0,0,0,0
YER172C_mRNA,13.8,12.38,11.61,11.32,13.1,11.27,9.96,7.53,12.57,10.6,9.57,11.79,36.52,6.88,10.46,10.65,11.57,6.76,0,6.82,5.74,0,10.85,0,0,0,12.81,17.38,15.17,10.64,6.56,66.32,28.28,0
YGL247W_mRNA,13.94,8.44,2.79,14.89,5.52,20.11,0,7.26,3.23,7.45,7.82,15.64,0,0,0,9.43,59.46,0,0,0,11.69,74.02,0,0,0,0,17.18,6.8,18.15,41.02,0,0,0,0
YOL077C_mRNA,195.9,217.62,216.32,205.8,191.22,198.54,57.28,254.16,284,222.22,239.95,254.28,240.13,188.72,189.51,193.9,216.12,224.45,0,303.97,279.18,146.76,73.7,363.87,291.91,177.36,189.2,374.6,325.22,225.92,148.69,0,316.49,0
YDL037C_mRNA,0,0,0,1.44,0,0,0,2.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YDR275W_mRNA,6.69,6.24,3.37,6.54,3.81,8.16,0,0,4.46,3.21,3.15,7.56,0,0,19.4,16.32,0,0,0,0,0,0,0,0,0,0,7.9,4.71,3.14,0,0,0,0,0
YLR465C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNL269W_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YNR069C_mRNA,0.23,0.69,0.27,0,0.42,1.81,0,0.93,0,1.43,0.75,2.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YOL137W_mRNA,27.23,36.19,38.72,31.68,34.18,36.61,14.87,30.13,21.95,37.62,24.6,32.47,27.43,0,31.77,31.65,33.66,34.96,118.51,63.34,53.33,0,45.92,0,0,0,32.42,18.1,20.71,25.81,46.71,0,64.56,0
YBR290W_mRNA,15.79,16.81,12.69,17.23,15.39,14.33,28.64,5.86,11.75,13.54,11.85,19.43,14.68,0,6.82,11.48,36.02,28.06,0,0,21.34,134.54,61.42,0,0,0,29.49,45.54,30.39,0,0,0,72.53,0
YPR171W_mRNA,15.76,14.37,11.09,13.2,15.55,13.24,14.22,13.1,7,11.77,10.59,15.53,21.86,0,37.13,31.12,0,5.57,113.32,50.5,42.51,0,14.64,0,0,0,11.37,29.68,31.36,34.56,0,0,0,0
YFL025C_mRNA,16.92,19.8,23.6,12.78,22.58,24.65,13.94,11.89,11.43,23.8,20.12,25.06,21.43,0,17.71,14.88,0,28.83,0,30.31,30.15,29.11,25.91,0,0,0,10.69,10.8,9.01,5.38,0,0,0,0
YGR142W_mRNA,37.72,47.11,42.81,29.87,40.45,41.76,31.29,68.31,79.85,39.46,35.67,42.1,53.45,125.59,32.33,33.49,39.36,74.94,110.96,0,31.15,196,53.68,0,0,0,31.58,0,0,0,79.43,0,90.57,0
YPL069C_mRNA,8.78,8.04,4.45,14.12,7.04,6.85,0,5.61,5.62,11.34,7.93,9.06,0,0,22.83,19.22,0,22.37,255.56,0,0,0,47,0,0,0,9.96,0,0,0,0,0,0,0
YDR252W_mRNA,8.56,6.97,8.51,17.39,12.76,6.08,0,4.66,10.37,2.99,9.63,10.04,0,0,3.61,3.04,0,0,0,26.85,22.61,0,0,0,8.34,21.54,7.35,0,0,0,43.34,0,0,0
YGR188C_mRNA,1.44,2.63,1.11,2.41,2.62,0.94,0,2.39,1.92,3.14,1.03,2.01,0,0,0,3.77,23.55,7.64,0,0,0,0,0,22.29,14.06,0,2.27,5.44,3.63,0,0,16.91,6.77,0
YMR055C_mRNA,19.14,15.24,10.58,18.81,12.55,12.7,0,7.64,10.2,15.29,12.35,13.34,30.6,0,28.42,23.92,0,48.75,0,0,0,0,12.8,0,0,0,12.66,8.63,5.76,0,7.1,0,0,0
YOR026W_mRNA,15.04,19.64,23.81,26.59,13.13,19.56,0,13.75,16.7,21.67,28.3,23.85,0,0,11.62,9.79,0,3.99,0,0,0,0,99.56,0,0,0,17.76,14.14,11.8,7.07,11.63,0,0,0
YGL174W_mRNA,9.53,12.51,17.55,10.21,20.13,14.12,0,7.6,12.18,11.71,13.11,14.25,76.13,0,28.28,32.73,56.06,0,0,8.76,7.38,0,0,0,0,0,19.79,17.18,17.19,17.19,0,0,0,0
YAR014C_mRNA,22.94,29.82,23.13,26.55,27.15,24.17,21.76,23.38,34.8,28.56,23.23,26.35,20.07,19.6,24.96,24.95,24.63,53.3,17.32,15.47,42.32,184.01,64.4,0,3.59,9.27,22.93,30.32,32.87,37.77,3.11,0,0,0
YEL029C_mRNA,29.27,36.48,34.09,30.06,37.39,40.7,43.73,29.53,26.9,39.81,40.52,47.31,40.33,0,18.75,26.3,66,17.14,0,0,0,0,22.51,0,0,0,20.66,34.15,35.44,37.95,74.92,0,0,0
YNR027W_mRNA,32.56,41.31,39.4,34.13,41.76,29.17,30.23,22.53,44.27,43.9,44.66,44.57,79.65,0,9.26,10.39,16.29,29.61,0,0,0,0,38.89,81.35,49.9,0,23.53,29.98,25,14.99,0,0,0,0
YJL188C_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YKL092C_mRNA,9.82,10.55,9.25,9.47,8.54,9.8,11.61,5.35,5.95,8.92,9.6,9.36,8.92,0,5.21,7.01,16.42,2.84,0,0,0,0,0,27.45,16.84,0,4.22,5.06,5.91,7.55,2.07,0,0,21.08
YLR074C_mRNA,85.39,113.47,105.33,93.99,88.89,64.26,63.42,87.61,100.78,80.6,76.73,91.27,329.03,72.21,39.44,71.13,239.29,38.83,0,265.37,223.41,0,356.99,0,0,0,198.75,218.66,273.88,385.22,124.5,0,34.42,0
YOR078W_mRNA,34.61,33.67,41.43,43.33,39.36,36.63,14.2,32.97,34.93,30.76,51.25,36.49,65.47,0,121.23,106.28,26.78,48.68,0,25.04,21.08,0,0,0,0,0,47.68,85.89,98.24,123.19,0,0,0,0
YMR014W_mRNA,38.6,47.41,39.23,45.77,43.41,34.4,30.97,36.13,52.07,43.2,42.53,41.5,104.74,0,42.13,35.45,0,12.14,74.07,98.93,83.29,0,67.74,66.8,102.45,158.24,31.51,26.93,30.54,37.63,4.42,168.3,67.23,0
YCR047C_mRNA,49.58,67.4,78.43,43.96,78.6,38.4,88.54,75.51,82.71,65.71,63.49,67.38,196.61,44.55,147.5,141.87,111.37,43.37,0,148,146.59,138.65,132.91,383.58,413.83,460.76,107.24,145.36,165.13,204.89,217.73,0,245.6,0
YER014C-A_mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YER014C-A_pre-mRNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
